,Country_Name,Country_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
199,Romania,ROU,65.6424390243903,66.4158780487805,67.0290731707317,67.44107317073171,67.6504390243903,67.6978536585366,67.6594634146341,67.6269024390244,67.671243902439,67.81492682926829,68.05641463414639,68.5041463414634,68.47024390243901,69.0056097560976,69.49975609756099,69.6139024390244,69.6987804878049,69.7419512195122,69.4804878048781,69.15317073170729,69.0909756097561,69.36829268292679,69.5317073170732,69.72634146341471,69.6587804878049,69.70682926829271,69.49634146341461,69.2268292682927,69.3880487804878,69.5307317073171,69.7412195121951,69.7843902439024,69.7843902439024,69.5634146341464,69.509756097561,69.45609756097559,69.10487804878049,69.0048780487805,69.8073170731708,70.5121951219512,71.16341463414629,71.1609756097561,71.009756097561,71.30975609756099,71.5942756097561,71.8788951219512,72.16341463414629,72.5658536585366,72.5658536585366,73.30975609756099,73.4585365853659,74.409756097561,74.4121951219512,75.0634146341463,74.909756097561,75.0121951219512,75.30975609756099,75.30975609756099
200,Russian Federation,RUS,66.0552926829268,66.5970243902439,67.0214146341464,67.3399024390244,67.566512195122,67.7188536585366,67.812512195122,67.86014634146339,67.87434146341461,67.8671219512195,68.1336585365854,68.3765853658537,68.3085365853659,68.2946341463415,68.320243902439,67.7239024390244,67.4875609756098,67.3763414634146,67.3909756097561,67.11439024390239,67.0339024390244,67.2639024390244,67.8060975609756,67.6526829268293,67.2026829268293,67.8568292682927,69.38975609756099,69.44,69.4643902439024,69.1717073170732,68.8860975609756,68.47439024390239,66.87317073170729,64.9358536585366,64.46707317073171,64.6907317073171,65.85414634146339,66.6987804878049,67.02975609756099,65.9821951219512,65.4836585365854,65.3834146341463,65.1287804878049,65.04780487804881,65.4709756097561,65.52975609756099,66.7275609756098,67.5868292682927,67.9492682926829,68.6846341463415,68.8412195121951,69.68390243902441,70.0721951219512,70.5787804878049,70.74365853658541,71.1834146341463,71.6512195121951,72.11902439024391
201,Rwanda,RWA,42.61600000000001,42.941,43.251000000000005,43.54,43.803000000000004,44.034,44.225,44.38,44.505,44.608999999999995,44.696000000000005,44.772,44.848,44.945,45.083999999999996,45.315,45.692,46.225,46.895,47.661,48.527,49.498000000000005,50.486999999999995,51.342,51.888000000000005,51.685,50.233000000000004,47.409,43.361000000000004,38.439,33.413000000000004,29.248,26.691,26.171999999999997,27.738000000000003,31.037,35.38,39.838,43.68600000000001,46.638999999999996,48.648999999999994,49.93600000000001,50.986999999999995,52.178000000000004,53.595,55.254,57.083,58.915,60.611999999999995,62.129,63.433,64.523,65.438,66.219,66.884,67.45,67.93,68.34100000000001
202,South Asia,SAS,42.120208188067004,42.7424786004499,43.366535579144795,43.991437776187404,44.615520486725906,45.2322245352499,45.835218479537104,46.418812487413796,46.982400104246594,47.5289984899358,48.0701681756976,48.6237782032007,49.20067524897821,49.8048687709327,50.43138115016979,51.070608152074605,51.7077331248925,52.3245294024817,52.9093432492139,53.456328468469295,53.9588443319036,54.4170499100527,54.84126694840079,55.2417705553555,55.626928685510904,56.008944379925794,56.4000696690979,56.805235842908104,57.2309494675216,57.677133405787295,58.144800985235904,58.630046749972294,59.123134470741704,59.6169085359239,60.1068644343779,60.58985547068521,61.060992382218,61.5217647312146,61.9697088944081,62.404311320373296,62.823982782877295,63.2289921393114,63.623771145957896,64.0113964842553,64.3951878712636,64.7831708529086,65.1799329141394,65.5877135689298,66.0052498179568,66.4278567036032,66.8487685318254,67.2583178427736,67.6463399602528,68.0077190249383,68.3402062592725,68.6419006832955,68.91615143903971,69.1713119009688
203,Saudi Arabia,SAU,45.638000000000005,46.145,46.665,47.207,47.781000000000006,48.408,49.107,49.888000000000005,50.751000000000005,51.692,52.703,53.771,54.872,55.981,57.078,58.148,59.178999999999995,60.169,61.11600000000001,62.016000000000005,62.863,63.66,64.411,65.122,65.795,66.43,67.028,67.589,68.116,68.611,69.078,69.52199999999999,69.945,70.34899999999999,70.733,71.09899999999999,71.445,71.766,72.06,72.327,72.561,72.759,72.92,73.051,73.15899999999999,73.256,73.355,73.467,73.598,73.75,73.917,74.089,74.25399999999999,74.402,74.533,74.65100000000001,74.76100000000001,74.874
204,Sudan,SDN,48.193999999999996,48.618,49.035,49.446000000000005,49.852,50.257,50.663000000000004,51.068999999999996,51.468999999999994,51.86,52.233999999999995,52.583,52.901,53.184,53.43,53.638000000000005,53.806999999999995,53.946000000000005,54.06100000000001,54.161,54.253,54.342,54.435,54.534,54.645,54.768,54.901,55.038999999999994,55.181999999999995,55.333999999999996,55.5,55.687,55.898999999999994,56.14,56.41,56.708999999999996,57.032,57.373999999999995,57.73,58.096000000000004,58.472,58.858999999999995,59.258,59.67,60.092,60.525,60.968999999999994,61.422,61.879,62.33,62.763999999999996,63.17100000000001,63.542,63.875,64.169,64.429,64.663,64.881
205,Senegal,SEN,38.223,38.38,38.461999999999996,38.477,38.449,38.407,38.385999999999996,38.424,38.558,38.816,39.227,39.814,40.562,41.445,42.442,43.521,44.641000000000005,45.766999999999996,46.869,47.927,48.943999999999996,49.94,50.938,51.945,52.946000000000005,53.913999999999994,54.813,55.61,56.283,56.818000000000005,57.202,57.43,57.528999999999996,57.535,57.48,57.403999999999996,57.342,57.323,57.376000000000005,57.523,57.787,58.177,58.675,59.25899999999999,59.912,60.62,61.365,62.126000000000005,62.88,63.607,64.28399999999999,64.898,65.44800000000001,65.939,66.37,66.747,67.078,67.38
206,Singapore,SGP,65.6598292682927,66.0871951219512,66.432243902439,66.7008048780488,66.9102195121951,67.0858048780488,67.2559512195122,67.44573170731711,67.6737317073171,67.9510731707317,68.2794146341463,68.6504634146342,69.0429024390244,69.4403170731707,69.8347804878049,70.2197073170732,70.5939756097561,70.96090243902441,71.3233414634146,71.68273170731709,72.19024390243901,72.5878048780488,72.6878048780488,73.0365853658537,73.290243902439,73.890243902439,74.2463414634146,74.5487804878049,74.6975609756098,74.9463414634146,75.2951219512195,75.64634146341459,75.9463414634146,76.04634146341459,76.1975609756098,76.2951219512195,76.5951219512195,76.89756097560979,77.3,77.55121951219509,77.9512195121951,78.25121951219509,78.55121951219509,79.0390243902439,79.490243902439,79.990243902439,80.14146341463409,80.4414634146342,80.790243902439,81.2414634146342,81.5414634146342,81.74390243902441,81.9951219512195,82.24634146341471,82.4951219512195,82.74390243902441,82.84634146341459,82.89512195121951
207,Solomon Islands,SLB,48.123000000000005,48.93899999999999,49.748999999999995,50.555,51.357,52.157,52.961999999999996,53.771,54.583999999999996,55.396,56.203,56.998000000000005,57.773999999999994,58.522,59.233000000000004,59.898999999999994,60.515,61.07899999999999,61.591,62.05,62.453,62.798,63.091,63.338,63.547,63.724,63.872,63.998000000000005,64.11399999999999,64.23100000000001,64.365,64.527,64.725,64.961,65.237,65.55199999999999,65.903,66.278,66.665,67.057,67.442,67.816,68.175,68.518,68.845,69.158,69.462,69.762,70.063,70.366,70.67399999999999,70.985,71.296,71.601,71.896,72.173,72.42399999999999,72.645
208,Sierra Leone,SLE,31.566,31.925,32.302,32.705,33.134,33.59,34.071999999999996,34.571999999999996,35.08,35.59,36.098,36.599000000000004,37.092,37.571999999999996,38.032,38.468,38.881,39.268,39.623000000000005,39.936,40.194,40.385999999999996,40.504,40.545,40.506,40.376999999999995,40.147,39.827,39.439,39.009,38.563,38.122,37.717,37.384,37.158,37.083,37.194,37.496,37.98,38.634,39.441,40.369,41.376000000000005,42.419,43.467,44.501999999999995,45.516999999999996,46.52,47.508,48.468,49.382,50.233999999999995,51.018,51.731,52.372,52.941,53.443999999999996,53.895
209,El Salvador,SLV,49.95,50.621,51.256,51.847,52.391000000000005,52.893,53.36,53.803000000000004,54.226000000000006,54.628,54.998000000000005,55.32,55.586000000000006,55.793,55.948,56.052,56.11,56.141999999999996,56.178000000000004,56.248000000000005,56.394,56.658,57.058,57.601000000000006,58.283,59.097,60.025,61.023999999999994,62.044,63.05,64.0,64.858,65.617,66.273,66.824,67.277,67.65100000000001,67.97800000000001,68.28399999999999,68.581,68.875,69.16199999999999,69.432,69.68,69.908,70.124,70.333,70.542,70.756,70.97800000000001,71.21,71.449,71.692,71.935,72.175,72.41199999999999,72.64399999999999,72.872
210,San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.41707317073171,,,,,
211,Somalia,SOM,36.976,37.374,37.773,38.175,38.578,38.982,39.384,39.783,40.179,40.57,40.957,41.342,41.727,42.111000000000004,42.494,42.876000000000005,43.25899999999999,43.638999999999996,44.013000000000005,44.375,44.726000000000006,45.068000000000005,45.394,45.696000000000005,45.961000000000006,46.146,46.2,46.115,45.912,45.63399999999999,45.378,45.26,45.361000000000004,45.721000000000004,46.336999999999996,47.151,48.067,48.967,49.754,50.391999999999996,50.869,51.213,51.492,51.762,52.043,52.346000000000004,52.669,52.998000000000005,53.326,53.653999999999996,53.99,54.342,54.713,55.104,55.50899999999999,55.92,56.324,56.708999999999996
212,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4878048780488,,,,,,72.0390243902439,,,71.58292682926829,72.2341463414634,72.2853658536585,72.4365853658537,72.6829268292683,72.83414634146341,73.3853658536585,73.63170731707321,73.8853658536585,73.98536585365859,74.33658536585371,74.5365853658537,74.83658536585371,75.18536585365851,75.33658536585371,75.2878048780488,75.6878048780488,76.0878048780488
213,Sub-Saharan Africa (excluding high income),SSA,40.377897917980796,40.8247097390708,41.2604156653377,41.68335604101429,42.0945699185438,42.495960517829296,42.892688066515795,43.288887421542796,43.6894656978272,44.095326483053896,44.507985041675205,44.927885334692796,45.3514339968793,45.7736168579096,46.19101405463671,46.5997776606238,46.9967786913085,47.380725534620105,47.7499802489676,48.1037237011231,48.4415212362387,48.7642434390021,49.071412749480295,49.3595682458389,49.622874215664304,49.84996705800611,50.027787478170005,50.1488573285702,50.213422462642605,50.2300376144997,50.212132653414294,50.177185134256895,50.1383912734184,50.1031670935814,50.07105944486,50.0447297110841,50.0333563845962,50.051520335174,50.1157161136606,50.2419885120016,50.447490988290205,50.74734768692,51.1457828929836,51.6399010947772,52.22250920261521,52.884326646845,53.6121904278775,54.3834407815491,55.1725554302579,55.9593504341356,56.723768306268205,57.4545074245788,58.1480277547311,58.80002407386561,59.4034963726198,59.951484467570296,60.4411032223981,60.8787774728612
214,South Sudan,SSD,31.697,32.125,32.55,32.975,33.402,33.828,34.248000000000005,34.656,35.051,35.431999999999995,35.806999999999995,36.186,36.575,36.974000000000004,37.378,37.766999999999996,38.118,38.417,38.662,38.861,39.033,39.205999999999996,39.41,39.671,40.005,40.423,40.931,41.513000000000005,42.148999999999994,42.825,43.523999999999994,44.232,44.931999999999995,45.611000000000004,46.257,46.855,47.395,47.88399999999999,48.333,48.754,49.166000000000004,49.592,50.05,50.55,51.095,51.68600000000001,52.315,52.96,53.6,54.218999999999994,54.8,55.325,55.791000000000004,56.2,56.552,56.855,57.12,57.365
215,Sub-Saharan Africa,SSF,40.377897917980796,40.8247097390708,41.2604156653377,41.68335604101429,42.0945699185438,42.495960517829296,42.892688066515795,43.288887421542796,43.6894656978272,44.095326483054,44.507985041675205,44.927885334692796,45.3514339968793,45.7736168579096,46.19101405463671,46.5997776606238,46.9967786913085,47.380725534620105,47.7499802489676,48.1037237011231,48.445013911947896,48.767722821550294,49.0746284032231,49.362808434059296,49.625877230073606,49.85289685788361,50.0304763304401,50.1515044451107,50.2160620544211,50.232514506469094,50.214574180677396,50.1799470041029,50.141162156759606,50.1056971783945,50.073757944990206,50.0476259188132,50.0361024446181,50.0541804613205,50.1184172326254,50.2447707442066,50.450214008552706,50.7500236386157,51.14816441698979,51.642131239361895,52.224790259060704,52.886428040445004,53.614209463372205,54.3854325924344,55.1744564227716,55.961118121424,56.7254700434881,57.4560025475248,58.149579538557205,58.801389893105096,59.404799944464294,59.95283054909929,60.44238733816,60.880002370002394
216,Small states,SST,55.019877066538804,55.455667298140796,55.8732112452073,56.258345014818104,56.637123484077705,56.991614930963,57.31210155539579,57.626633397893,57.92863910205379,58.2226149073715,58.521986038087995,58.8147158015765,59.11613691542439,59.3996125128586,59.680187959326,59.9797362199267,60.2999715108141,60.6205558250274,60.9738796286891,61.3396305544104,61.73620280713101,62.1077787712753,62.51503415769171,62.8360000214003,63.143394712908204,63.430881753769,63.7246461575636,64.0053632220255,64.1388366912782,64.2412358844072,64.29751405826299,64.3468721656877,64.3318716698087,64.1650389742989,63.9773281351199,63.8685994730681,63.7784148303939,63.6179670878384,63.346101471002704,63.202992026698894,63.111043469737794,63.026448620723,63.085994885336596,63.1421537163385,63.358421892932604,63.672006993502904,64.04406876133879,64.5149020885774,65.05404852879971,65.6370311570199,66.2012024653892,66.74566783179871,67.2839494393866,67.765058079862,68.2053778037837,68.6140108206917,68.96046273119579,69.261389799666
217,Sao Tome and Principe,STP,50.378,50.909,51.428000000000004,51.931000000000004,52.417,52.891000000000005,53.361000000000004,53.838,54.328,54.833,55.358000000000004,55.907,56.472,57.04,57.597,58.13,58.623000000000005,59.063,59.43600000000001,59.731,59.928000000000004,60.013999999999996,59.992,59.878,59.688,59.442,59.161,58.873999999999995,58.608000000000004,58.391999999999996,58.247,58.188,58.211999999999996,58.318000000000005,58.511,58.795,59.172,59.631,60.159,60.742,61.365,62.016999999999996,62.687,63.358999999999995,64.02,64.65899999999999,65.27,65.854,66.41199999999999,66.938,67.43,67.885,68.306,68.695,69.05199999999999,69.377,69.67,69.933
218,Suriname,SUR,59.681999999999995,60.038000000000004,60.376999999999995,60.705,61.026,61.346000000000004,61.666000000000004,61.983999999999995,62.299,62.608999999999995,62.911,63.199,63.47,63.724,63.964,64.20100000000001,64.445,64.704,64.98100000000001,65.274,65.575,65.873,66.154,66.40899999999999,66.631,66.819,66.97800000000001,67.113,67.233,67.34100000000001,67.436,67.51899999999999,67.59,67.64699999999999,67.695,67.73100000000001,67.753,67.762,67.768,67.781,67.822,67.913,68.064,68.28,68.555,68.877,69.227,69.579,69.91,70.209,70.465,70.676,70.851,71.002,71.133,71.249,71.358,71.46300000000001
219,Slovak Republic,SVK,69.92365853658539,70.2508536585366,70.47229268292679,70.59492682926829,70.63278048780491,70.6033658536585,70.525243902439,70.4185365853659,70.3068292682927,70.2057073170732,70.134243902439,70.0994878048781,70.0989268292683,70.12507317073171,70.1759024390244,70.24487804878049,70.3224634146341,70.3986097560976,70.465243902439,70.5199024390244,70.40853658536591,70.62926829268291,70.6890243902439,70.47902439024391,70.7509756097561,70.73463414634149,71.02121951219509,71.08878048780491,71.2078048780488,71.0263414634146,70.9326829268293,70.8829268292683,71.7951219512195,72.44878048780491,72.3,72.2536585365854,72.65365853658541,72.7048780487805,72.55121951219509,72.9024390243902,73.05121951219509,73.40243902439029,73.60487804878049,73.60487804878049,73.9585365853659,73.9048780487805,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.16585365853659,77.16585365853659
220,Slovenia,SVN,68.9780487804878,68.9780487804878,68.9780487804878,68.62195121951221,68.66341463414629,68.36585365853661,69.0121951219512,69.36585365853661,68.91707317073171,68.3609756097561,68.609756097561,68.8341463414634,69.0585365853659,69.4048780487805,70.1609756097561,70.3585365853659,70.3073170731707,70.55609756097559,70.7024390243902,70.85365853658541,71.10487804878049,71.2048780487805,71.0536585365854,70.5414634146342,70.90243902439029,71.35121951219509,71.8024390243903,72.0024390243902,72.4463414634146,72.7048780487805,73.2048780487805,73.35365853658541,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.85853658536591,77.2073170731707,77.6121951219512,78.08658536585371,78.5609756097561,78.7658536585366,78.9707317073171,79.42195121951221,79.9707317073171,80.12439024390241,80.3219512195122,81.07804878048779,80.7756097560976,81.1756097560976,81.1756097560976
221,Sweden,SWE,73.0056097560976,73.4743902439024,73.35048780487809,73.5553658536585,73.73317073170729,73.8617073170732,74.07853658536591,74.1224390243903,73.97292682926829,74.0848780487805,74.6492682926829,74.6239024390244,74.71804878048779,74.8673170731707,74.9804878048781,74.98463414634149,74.96926829268291,75.379756097561,75.4690243902439,75.5241463414634,75.74097560975609,76.02609756097559,76.3273170731707,76.55170731707321,76.8158536585366,76.6678048780488,76.93121951219509,77.09219512195119,76.9792682926829,77.7268292682927,77.5368292682927,77.6668292682927,77.99878048780491,78.0604878048781,78.650243902439,78.74048780487809,78.9590243902439,79.1975609756098,79.3390243902439,79.4414634146342,79.64390243902442,79.7951219512195,79.84634146341459,80.0951219512195,80.4975609756098,80.54634146341459,80.74878048780491,80.9,81.1,81.35121951219509,81.4512195121951,81.8024390243903,81.7048780487805,81.95609756097559,82.2536585365854,82.2048780487805,82.3073170731707,82.3073170731707
222,Eswatini,SWZ,43.571999999999996,43.951,44.325,44.699,45.083,45.489,45.928999999999995,46.409,46.935,47.508,48.128,48.788000000000004,49.479,50.191,50.919,51.661,52.42100000000001,53.198,53.99100000000001,54.795,55.613,56.453,57.306999999999995,58.158,58.978,59.748999999999995,60.46,61.081,61.571999999999996,61.885,61.95,61.7,61.111999999999995,60.192,58.958,57.422,55.606,53.595,51.498000000000005,49.424,47.49,45.799,44.41,43.372,42.731,42.518,42.733000000000004,43.308,44.17,45.275,46.601000000000006,48.141000000000005,49.861999999999995,51.699,53.568999999999996,55.358999999999995,56.961999999999996,58.318999999999996
223,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.54390243902441,74.5365853658537,75.5878048780488,,,73.0536585365854,,,,,
224,Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,69.5975609756098,70.1878048780488,69.3243902439024,70.3829268292683,69.5536585365854,69.6975609756098,68.6560975609756,68.2365853658537,68.7024390243902,67.9707317073171,68.1073170731707,70.7121951219512,71.2146341463415,69.4682926829268,70.7292682926829,72.4829268292683,71.5609756097561,71.2121951219512,71.7463414634146,72.6682926829268,72.7780487804878,73.2536585365854,71.0878048780488,71.0292682926829,72.6609756097561,72.13170731707321,72.21707317073171,73.14390243902442,73.16341463414629,73.08292682926829,73.1975609756098,72.7243902439024,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.30975609756099,74.3
225,Syrian Arab Republic,SYR,51.971000000000004,52.568000000000005,53.176,53.797,54.435,55.096000000000004,55.788000000000004,56.51,57.26,58.03,58.81399999999999,59.6,60.378,61.137,61.872,62.57899999999999,63.258,63.913999999999994,64.55199999999999,65.172,65.774,66.359,66.928,67.477,68.005,68.508,68.98100000000001,69.423,69.831,70.207,70.553,70.87100000000001,71.167,71.444,71.708,71.961,72.205,72.439,72.664,72.882,73.11,73.37100000000001,73.663,73.967,74.25,74.43,74.41199999999999,74.152,73.64699999999999,72.938,72.108,71.27,70.55,70.04899999999999,69.821,69.908,70.315,70.967
227,Chad,TCD,38.02,38.279,38.536,38.795,39.059,39.344,39.665,40.028,40.435,40.878,41.343999999999994,41.813,42.263999999999996,42.681000000000004,43.059,43.396,43.698,43.979,44.251000000000005,44.521,44.793,45.071000000000005,45.351000000000006,45.63,45.903,46.162,46.397,46.601000000000006,46.772,46.91,47.019,47.108000000000004,47.187,47.265,47.345,47.426,47.498000000000005,47.559,47.61,47.657,47.713,47.788999999999994,47.9,48.056999999999995,48.27,48.549,48.907,49.335,49.82,50.346000000000004,50.89,51.424,51.928000000000004,52.386,52.788999999999994,53.137,53.438,53.711999999999996
228,East Asia & Pacific (IDA & IBRD countries),TEA,45.5397402930785,45.984045544051,46.7039651881353,47.7355426930076,49.082352379166004,50.667158203446,52.3745887034563,54.0698505347509,55.63414728559871,57.0114743314167,58.1764560583112,59.14616072918199,59.9891963390921,60.7657176638583,61.494048377486294,62.1850063980486,62.845149315827506,63.46590841120871,64.0417948146298,64.5719684445675,65.0544501572146,65.490996168667,65.8873713339417,66.24542982067939,66.5685936045095,66.8586402710166,67.11465806765,67.3369953674018,67.5294731042435,67.700470757802,67.8604137857982,68.02011505166121,68.18670431905721,68.3697653572007,68.5736166490785,68.8029630722689,69.0561630935007,69.3280489600037,69.61058249838679,69.9020157498697,70.19841525443229,70.4979435933254,70.79723056230141,71.0951977651478,71.39032580749429,71.6822416454915,71.9707828469008,72.257386279532,72.5425341797978,72.8262956803853,73.11046440153109,73.39730747239571,73.6854840044133,73.9730978646989,74.25837024253451,74.53395213211199,74.7936145719037,75.03335889831008
229,Europe & Central Asia (IDA & IBRD countries),TEC,63.7921934614609,64.26596949266249,64.5837606830893,65.0026024361932,65.294404254005,65.5723580613656,65.7617071493668,65.8295206393279,66.0349399809559,66.0642665781394,66.29629460235029,66.4541442549308,66.5939721884817,66.6931573407282,66.83079343561421,66.6253056723093,66.622364798004,66.60670692533651,66.65653973092871,66.63794889328571,66.6846378910251,66.9640029415895,67.267684760152,67.3632836647231,67.3403780659245,67.69248379466529,68.40593975939511,68.5648081007019,68.67000013232911,68.6043485278409,68.4749438718041,68.2768985580708,67.6480220032456,66.9147558913844,66.7078967145214,66.75917363481,67.2996104403732,67.8898474591367,68.2406987369821,68.0467100842538,68.1583847701625,68.3387416043981,68.44106153747461,68.57108032901989,68.89805732105121,69.03550323642351,69.6208682625804,70.095910790112,70.3999109656636,70.9708067118605,71.3111280660843,71.8870068562033,72.21315707421721,72.62130012270529,72.885528129785,73.1502472372525,73.5037822156379,73.808354320107
230,Togo,TGO,40.297,40.941,41.58,42.215,42.846000000000004,43.473,44.098,44.72,45.339,45.955,46.568000000000005,47.175,47.777,48.371,48.958,49.537,50.111999999999995,50.683,51.246,51.799,52.339,52.863,53.365,53.839,54.276,54.673,55.028,55.336000000000006,55.592,55.784,55.887,55.872,55.733999999999995,55.485,55.147,54.757,54.36,54.001000000000005,53.722,53.547,53.49100000000001,53.553999999999995,53.71,53.938,54.233999999999995,54.602,55.052,55.581,56.178000000000004,56.818000000000005,57.468,58.092,58.661,59.16,59.58,59.927,60.22,60.489
231,Thailand,THA,54.701,55.233000000000004,55.745,56.231,56.692,57.133,57.565,57.998000000000005,58.442,58.903999999999996,59.385,59.887,60.403999999999996,60.928999999999995,61.458999999999996,61.985,62.495,62.986000000000004,63.464,63.935,64.432,64.993,65.635,66.35300000000001,67.128,67.911,68.641,69.265,69.745,70.071,70.248,70.3,70.281,70.23899999999999,70.202,70.191,70.215,70.267,70.348,70.46300000000001,70.623,70.832,71.089,71.389,71.72800000000001,72.09899999999999,72.499,72.916,73.34100000000001,73.766,74.184,74.593,74.992,75.378,75.747,76.09100000000001,76.403,76.683
232,Tajikistan,TJK,50.613,50.927,51.236999999999995,51.544,51.851000000000006,52.166000000000004,52.496,52.845,53.214,53.602,54.007,54.427,54.852,55.272,55.675,56.043,56.354,56.604,56.8,56.95399999999999,57.108000000000004,57.31399999999999,57.602,57.975,58.413000000000004,58.847,59.183,59.355,59.335,59.138000000000005,58.824,58.48,58.211999999999996,58.104,58.192,58.497,59.003,59.65,60.379,61.161,61.974,62.806999999999995,63.653,64.49600000000001,65.314,66.08,66.771,67.382,67.911,68.36,68.736,69.055,69.34,69.609,69.874,70.137,70.39699999999999,70.64699999999999
233,Turkmenistan,TKM,54.471000000000004,54.897,55.326,55.757,56.18600000000001,56.608999999999995,57.021,57.417,57.794,58.147,58.472,58.765,59.028,59.266999999999996,59.488,59.703,59.925,60.163000000000004,60.422,60.701,60.998999999999995,61.31100000000001,61.622,61.92,62.193000000000005,62.426,62.605,62.727,62.79600000000001,62.82,62.81,62.784,62.761,62.758,62.786,62.851000000000006,62.953,63.083999999999996,63.236999999999995,63.413000000000004,63.613,63.842,64.101,64.38600000000001,64.693,65.017,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.55199999999999,67.704,67.835,67.956
234,Latin America & the Caribbean (IDA & IBRD countries),TLA,55.6499325632765,56.1229052869644,56.57885799029761,57.018820548042,57.4456287396389,57.8648518681363,58.2822626650725,58.7025695425946,59.129587992986096,59.564715313927294,60.007711936868,60.45594201333861,60.90481157229,61.349218715063,61.78750033984261,62.2194974548637,62.64333843788079,63.0620547275148,63.475934215630296,63.8850010691963,64.2893911783932,64.68814101086589,65.0826363716301,65.4693541686804,65.8521891228426,66.23156500020761,66.608617332734,66.9845324554129,67.3568841286685,67.72874463083271,68.09749536566089,68.463126816867,68.8243463843534,69.1787621432297,69.52754028085171,69.8709562173417,70.2112181782884,70.54926858897241,70.8828570045998,71.2122876984367,71.53391164897529,71.8431877454292,72.1388066368585,72.41662540794691,72.677710847852,72.922920987835,73.1530548960764,73.3720865175733,73.5822761162767,73.7854079789447,73.98172967353241,74.1712710171805,74.3535021669685,74.5284470741931,74.6983649764834,74.86473440183,75.0287352285965,75.192465413112
235,Timor-Leste,TLS,33.729,34.229,34.73,35.232,35.734,36.273,36.895,37.597,38.336,39.042,39.529,39.574,39.085,38.077,36.66,35.092,33.714,32.827,32.629,33.178000000000004,34.419000000000004,36.185,38.175,40.132,41.931999999999995,43.482,44.755,45.831,46.791000000000004,47.661,48.492,49.345,50.261,51.266999999999996,52.36600000000001,53.538000000000004,54.736999999999995,55.907,57.011,58.037,59.001999999999995,59.945,60.901,61.888000000000005,62.893,63.882,64.803,65.61,66.27600000000001,66.796,67.186,67.477,67.72,67.953,68.197,68.459,68.735,69.007
236,Middle East & North Africa (IDA & IBRD countries),TMN,46.363107566805496,46.963999936513396,47.55821291791221,48.1491165298845,48.739915905749505,49.327527190194,49.9065763337436,50.4739730508595,51.0311709316707,51.5840313613115,52.149210866995,52.7482088519262,53.389914242345704,54.071428108639296,54.7791873466513,55.475276321870496,56.112074600853205,56.6594074381044,57.109858563126295,57.4773629303452,57.8093919780082,58.17150859559651,58.624081668416004,59.2057432740477,59.923762623793706,60.7630986272241,61.6850169504206,62.62528790815271,63.528726021359795,64.36465593989931,65.11060496564421,65.7582702164056,66.3264786376829,66.8333349759101,67.2866397661021,67.6941932499369,68.0642203548346,68.4056620882247,68.7268995514477,69.0349139353252,69.3370640608061,69.6370636953899,69.9337947289866,70.2261186641716,70.5153211728361,70.7996346669766,71.0749152911045,71.3362408076894,71.57811530605241,71.8002016323595,72.00580145740959,72.20270536061129,72.39759809892679,72.59564383171791,72.79522707608741,72.99505261483971,73.1935470729551,73.39013106554171
237,Tonga,TON,59.885,60.281000000000006,60.687,61.103,61.527,61.957,62.387,62.81100000000001,63.224,63.621,64.0,64.357,64.696,65.017,65.322,65.611,65.88600000000001,66.149,66.402,66.648,66.889,67.128,67.365,67.6,67.831,68.054,68.266,68.46300000000001,68.641,68.79899999999999,68.935,69.04899999999999,69.143,69.223,69.29,69.351,69.41,69.471,69.535,69.601,69.667,69.725,69.771,69.803,69.822,69.836,69.852,69.878,69.921,69.982,70.059,70.148,70.242,70.335,70.42699999999999,70.517,70.607,70.70100000000001
