,Country_Name,Country_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
138,Low & middle income,LMY,145.35769469156202,138.164439701525,141.539685685784,148.986143002369,162.017144671138,174.44154702902,176.256990425139,176.88550781580102,182.66653248244702,199.26907532836202,213.441289237432,224.754261384468,245.541877044723,303.550766100879,379.48216560561303,410.845698025956,435.439154181379,480.002050096625,510.825892533938,595.6206984751401,685.318020612974,758.880868228767,735.391574071931,696.3199912659869,692.803127140534,715.393290853066,726.855996050498,730.0507287516341,770.045882326452,780.496521265369,863.1921579022991,902.8077188302301,876.787446253923,915.9834272374401,975.129598573995,1073.94876393002,1153.4859939324601,1201.54152536488,1149.2113937522,1104.87969811716,1188.3023138104302,1185.21780906915,1192.95188562619,1325.6752867031,1552.80805063844,1827.5848548720398,2146.8843457785,2625.2518322024102,3110.2939336056297,2996.86674233851,3588.5722509777,4182.32792842825,4404.94673532867,4608.14246581582,4719.20395287335,4418.33701371349,4378.227913120871,4743.18561319538,4967.882744120379
139,Lesotho,LSO,41.3000685726608,41.8568467378908,48.1618099086261,53.0880735876085,57.4696698368661,59.501838242352896,60.203044426572596,61.5842019714824,62.463869129424495,65.5791733311728,66.8061893931104,72.65921117169009,75.1241366119308,109.877571404965,133.41724822675698,128.843508450021,123.713025440061,157.347662347128,210.68520096118598,222.72961379594898,321.999452698651,315.131622383261,246.400278245336,266.188377218013,223.64267236770598,176.018253052927,204.177833018691,252.30291059241,288.406090314697,297.261422515935,350.06083916752,404.197089862276,466.274440448059,458.553558527452,471.84179143592496,527.699837938563,489.13181929819297,507.100465561661,464.806392518724,451.92715792993204,436.488351988266,405.60531366416603,382.190173495711,573.653767611567,753.380786823367,842.813053188004,904.603402216593,863.779631511433,884.9626747513589,890.9963832685901,1183.42152969065,1391.3414352768302,1329.27497081723,1245.2479185888699,1279.4944460039999,1219.17785261068,1119.71975778363,1232.7869189392402,1324.282767995
140,Late-demographic dividend,LTE,166.812845637047,153.702258064062,159.134191863262,168.54510550062798,181.855883039885,198.368209903446,215.02336515064098,212.31642524597802,211.825190282703,231.213535658017,256.57048026916,279.084610518148,313.41499174957903,390.125188603468,450.75641439811795,486.87891164444505,522.831382673981,598.073747928125,614.215940279608,723.4536208911001,808.749432349645,845.3219940358471,851.901757682519,775.521669142197,805.026706065625,848.267380099297,888.7244837694831,922.272811098616,1000.4530832345599,1044.6467320285199,1099.4287268028802,1195.0668376005199,1103.54972049118,1132.26757992881,1276.1684532489999,1542.12446038439,1683.52841301826,1745.57758869585,1665.22881867844,1525.62586109167,1662.9884698294102,1706.40473738142,1795.52941567249,2033.05962901053,2429.05818063147,2913.86355778886,3494.50018860672,4375.74312859331,5406.477925309489,5192.3283294804605,6190.07686629,7501.00531192203,7976.021737762241,8546.653305058,8799.04913139554,8192.35705701305,8141.932254970429,8944.75213695805,9686.99172385768
141,Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.79609901209,2328.1538078313397,2830.73753338088,3166.89564814117,3113.5464279561897,3297.35470084107,3530.14733731891,4146.98792783931,5505.535668831099,6706.966998439279,7863.162008651659,9240.642547974408,12297.9153480396,14961.568175918701,11837.3910271086,11984.8685698823,14357.7352289471,14341.1816279932,15693.7867282599,16545.1226673996,14291.9064174959,14982.533047473898,16809.6482569674,19089.7075056564
142,Luxembourg,LUX,2242.0158166161,2222.36636636277,2311.79884893619,2441.03855530008,2755.6331165327897,2780.0927188658397,2900.4332184397804,2909.6606293685804,3175.3673688269105,3658.900682968879,4449.5403867819205,4591.74750313366,5680.12989532948,7709.729386876071,9282.80810887343,9008.027890446128,9825.23826640452,10855.9818571963,13493.852582520902,15740.2874970898,17113.842251689,14324.891971095702,13034.811660078401,12810.218833589799,12554.417184148799,12921.9584210817,18789.6570759228,23234.566578981,26108.343963606898,27556.363588583197,34645.1432443401,37007.4387468692,40965.7443180141,41479.0872043957,45481.8922019757,52831.252366067405,52571.9349918208,47042.347107788206,47584.4643916109,51654.4027951819,48735.995492187,48179.4208526047,52930.6411522641,65445.885030740705,75716.3510789884,80289.696409954,89739.71169613009,106018.492790674,114293.84332087,103198.669312625,104965.30607826699,115761.507705096,106749.013622989,113625.13289956,118823.648368575,100428.36796268099,101305.52772308301,104498.738671031,114340.498741773
143,Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.27085390582,2429.59108523599,2682.3164526783,2977.14877212025,3151.3258016971004,3352.7312961928,3572.80513022012,4132.34920689811,5134.90569397268,6351.08012547156,7558.742006229229,9667.97570008021,14044.0158891923,16348.53120679,12219.3737898048,11326.219474624299,13702.6894696051,13822.8055940347,15032.282013148899,15716.369067201102,13639.694119796299,14133.6829488022,15684.558518648999,18088.9272518674
144,"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,4500.97998075868,4298.01963938788,4752.4682208697295,4757.717992750039,5133.76974056456,6299.06863670173,7074.26634810489,8063.0762634332705,9368.36863824419,10562.3381041305,13466.382753791899,15195.971383801001,16585.1705199632,18147.3362428736,18106.3257178294,17967.4320297601,16460.2146236333,15513.4690077038,15710.0869270706,15552.9503784141,16315.363630714899,17808.9015073297,22446.33636543,25043.0189453563,29950.773106432796,36352.9184556869,40597.5574823323,40796.9618339517,52253.1553117325,66644.3853449773,76291.8474900231,89287.4540184115,93777.1067959425,75340.9869811152,73954.9567652342,81208.882074735,86355.407651836
146,Morocco,MAR,164.800779039246,158.923667416326,181.18273742578302,196.531336015723,201.262026430705,206.448974622808,196.314518470526,202.85727167887902,212.75081410233298,232.125972305859,246.015769324322,265.20768039345,302.564328001639,364.63614930539296,439.01230893623705,502.75669281593497,524.178550341969,590.231935670041,690.1707642781571,809.6277717337571,1078.83867764614,861.797582641613,836.4355766331109,750.0216766469231,668.385242237184,660.9467066284369,840.011360113511,920.591567276249,1066.33025348391,1071.1773431737402,1206.0118379718301,1266.84944101357,1299.4216785914,1199.31937659796,1326.94130374274,1432.31015105914,1561.12944124979,1396.7699166392401,1472.3856198282,1447.96873930543,1334.9430510438401,1339.29357716301,1416.48815826199,1725.45803790064,1952.9018302260397,2018.02574307829,2196.0121896701603,2499.2599375718696,2890.36008322739,2866.92419864666,2839.9251680593297,3046.94913644957,2912.65827494029,3121.68117550498,3171.69919227376,2875.25798516781,2897.66343955565,3036.1710616068394,3237.8833681566603
147,Monaco,MCO,,,,,,,,,,,12479.7252607401,13812.718180631398,16733.6216056562,21422.8411604046,22706.5417420043,28253.1547831393,28809.744238170602,31432.869440466402,38353.8059335114,45839.8989718769,51528.547229729906,44369.5613546837,41380.8619024661,38884.997722705804,36384.2496054309,37557.2654176462,52174.84205908191,63051.8237539959,68448.2762695477,68592.9654053179,84289.5595438943,83738.3545522903,91647.9826472252,85399.05868041,89380.57477531189,101910.108579759,101237.25765562401,90798.6643539378,92995.906360419,91257.67201561038,82367.99127693589,82273.636170094,88576.50618900551,108259.49311281901,122691.63741758099,124193.605575991,134044.701161335,169961.38394578302,185721.794154104,154762.199426852,150585.448911112,168785.940809485,157515.899069445,177593.351895053,189170.89567109698,165920.223639409,169904.18209586,166726.051925682,
148,Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.988491035178,462.16974937019796,528.180434400879,465.053966361478,321.026223292627,354.003798172847,407.73484454911596,458.67781683631205,548.2896866905011,720.940932072135,831.2052862105741,950.648204362747,1230.4346847203199,1695.97281114375,1525.52611882763,1958.1336971799103,2363.5937490474203,2446.7253157714003,2668.68303171369,2674.11633164002,2179.23362495857,2272.40570707297,2724.49309280928,3189.3558121226197
149,Madagascar,MDG,131.99303602155,133.847581549068,138.119849134424,138.407165710075,142.659339874214,144.484654967511,152.107820130995,157.476387051335,165.478455065697,165.011573016693,169.070560105029,177.49840999604697,193.12855483459703,231.43618550465303,261.03534138606005,302.149467628563,280.679038857192,294.933988153902,324.384495709068,408.937427733313,463.731466024124,400.70560305270203,381.865801322053,369.472871424721,300.53409056993803,283.985803389459,314.746051106988,240.955452416246,223.01127638155498,221.68203301342098,265.67611892605703,222.15374431496002,245.864316227243,265.934507379578,227.83690548223598,234.49405820789602,287.35655959388697,247.129410232435,252.46520580368698,243.252751462484,245.939065850803,278.55570317667195,262.285948115462,316.799896490486,245.12358758326198,274.819702299258,292.150728813718,377.848156721716,470.733159841242,415.689403429055,412.730934137725,454.96308735047796,443.904749321728,461.72092053343596,452.461543061501,402.088311769817,400.03627505426806,448.40079654190805,460.752780832755
150,Maldives,MDV,,,,,,,,,,,,,,,,,,,,,268.294936305477,273.351016662042,282.222911808493,328.12343815416403,598.870911125462,670.87127883983,723.016436545153,695.810333930411,803.729906141568,875.4117510973559,963.8417858002049,1064.0575783475501,1205.65195251928,1328.6067572216803,1431.62334098536,1569.9635041070599,1737.7001113206602,1926.2422297395,2011.8693919691198,2154.2288461865696,2234.57986558466,3039.33462296316,3049.19761647393,3475.98330493454,3941.4311358488703,3639.9665762434,4809.96311494807,5574.451876329549,6614.15914742089,6636.4124160295205,7076.662423202379,7291.427640397041,7265.613655566691,7928.457365148241,8499.36576172668,9033.390412987199,9282.72355273961,9801.62454193575,10223.6364890278
151,Middle East & North Africa,MEA,,,,,,,,,247.60257641769502,267.97004815027697,299.811645430034,336.404424727804,400.419414266443,523.4604530125789,924.0756578104041,980.9593551909301,1183.96974635577,1333.16741982117,1374.8106185725799,1741.92631393483,2173.94835903505,2175.204091059,2108.45418118121,2074.3286453484397,2035.71179366772,2003.5443898429603,1989.34979226714,1774.7147524211498,1711.94300674754,1713.8255251966198,2166.16801172448,2124.60249750974,2272.32966853048,2234.0207303561397,2276.4422042562696,2476.93893074132,2747.15300448686,2795.07088511815,2665.3942712753696,2801.06755885125,3066.47112815303,3020.84387010467,2953.2867327600898,3264.42772374754,3737.5562535555896,4409.68383776531,5055.54938620304,5867.60304724204,7160.39369853687,6267.59118079386,7172.82868411549,8331.948772089929,8895.135437915591,8667.951716320129,8540.72335084665,7388.593938992379,7264.07956781543,7422.02790339989,8056.95043748228
152,Mexico,MEX,345.230559078387,363.39320561465104,378.15348598178804,409.045609526074,469.476114923357,494.970373507499,534.273737126381,565.633408898776,606.211120207949,650.311714146196,689.79492874498,738.5583788854599,826.477365317422,981.4591047846609,1242.09021425435,1476.31306849272,1453.67064806099,1301.32472595091,1589.2737141616599,2034.9890072082699,3027.37505014688,3803.0308707108898,2597.9827566311396,2147.7197653151998,2478.21083598733,2569.2397473145497,1733.9131498248098,1862.8862043943698,2247.98149701867,2687.9148123652303,3112.26870598472,3661.9478793614503,4170.62328677871,5650.02628596643,5854.417857481861,3928.22392568469,4412.11634488536,5289.16798819206,5481.18149744964,6157.1924752655605,7157.81449985734,7544.568648136429,7593.13779293625,7075.369642999741,7484.4865419302905,8277.67125149603,9068.294387012349,9642.680605049109,10016.571304388399,8002.97210649807,9271.398233246391,10203.4208543113,10241.7279153745,10725.1833166036,10922.3760488647,9605.95235103139,8739.14247139677,9281.101482907428,9698.0841865066
153,Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,972.6272222744801,1047.7076332213198,1196.62357763192,1234.8934540580499,1144.67951895234,1392.3801944741501,1493.44367249188,1603.5206315359699,1588.78219118289,1660.12988936134,1704.5492108090198,1849.18265813788,1995.96636631816,2152.16568754356,2382.8210159145397,2193.7743652662602,2106.8206144697697,2158.67225355469,2141.46123792714,2185.8353200796,2239.3547508848396,2381.80446820699,2373.68302903322,2410.87084220574,2496.08382496652,2580.91702978464,2689.9876897825197,2719.91846761847,2713.2,2926.74839442217,3064.87237091153,3265.52003808382,3351.02743334855,3202.59710732961,3128.4997997876003,3368.8040183597495,3516.7143201626,3621.17409480766
154,Middle income,MIC,149.926417872185,142.33962417178302,145.363555963167,151.72193414434201,167.538723315097,179.71205122320598,181.166979761455,182.32254391031998,188.409312006728,205.366534830697,220.561011772337,232.019898970384,253.68693363055198,314.49247491034697,393.69386225699094,425.411738792562,451.868609935868,498.162930484639,528.8220423040631,619.0244789489341,714.3181725202769,794.321419853538,768.60115163502,727.724357487303,725.692837925634,750.2754928930871,762.540585347008,767.126023982842,809.950480285983,822.4679313830859,910.984720424,954.124065161491,929.4065338619099,973.427316082061,1042.61234079406,1149.1522877703699,1234.73402574294,1287.54823756019,1230.74935939842,1183.7281904584,1272.3734620334699,1272.59819168922,1281.56805471539,1427.1607088805,1675.15814161579,1975.8955221425897,2326.8609533092003,2851.1145194017604,3382.1247597177803,3261.2251738209497,3916.5887196723997,4574.34268814012,4823.5332016916,5050.44577555931,5176.453636333621,4850.3466122434,4817.17609489435,5229.031764453571,5483.97202284359
155,North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.2634624449397,2477.68552392165,1225.37314943187,1352.0257257214698,1794.7098965602802,2359.80033811007,2338.06831062022,1964.8828932687802,1866.85008983781,1908.5926007932899,1854.14595610107,1815.92009071121,1961.20373553606,2408.8001100553197,2762.5603583758398,3037.7531103044503,3325.6358088571,4036.20276983476,4793.44366858209,4544.00883488258,4542.89971678317,5063.78698606358,4698.14129350594,5210.67583028154,5468.48086914212,4840.273122867829,5129.1589602370295,5417.64201944282,6083.71894832148
156,Mali,MLI,,,,,,,,48.2798654834855,59.4675275565151,57.9918001150996,60.47565000133739,71.1547032389973,79.1574879222282,90.10019366619629,84.5976489245494,128.151031964373,142.37785666833,156.405949369652,178.990944499952,229.346044930496,248.188933681431,212.720113068273,180.513461186088,171.99958867770198,160.228101522016,177.759916329217,232.892608455775,259.311949059696,265.439013877581,262.967850392529,317.38930690692797,315.456317277403,319.838029708742,310.138251539989,223.018023022011,282.341255036895,282.633000795618,267.18915875462,281.872630907954,323.168638837574,269.871137691703,307.436920532829,334.836520639048,392.52475895718396,440.168441800791,488.828137358059,522.578372431972,596.690188823963,690.8824397585299,698.2183824666679,709.581964584771,836.509809417356,778.6694624920531,805.259668494187,847.150266858533,751.170496562966,779.874933008414,828.613220238384,901.403100689224
157,Malta,MLT,,,,,,,,,,,828.421680335959,874.066335595898,975.7588008759551,1143.6202030952802,1245.36122490143,1560.11215357522,1726.5594484530302,2037.8973369781197,2558.74025532938,3195.55258574769,3948.4031261497603,3898.24303743905,3788.05063240646,3527.0400001399394,3332.8853568225604,3322.4212829916996,4194.65393924832,5083.6691392063,5814.36477130523,6040.609862259449,7191.923602596171,7558.27738257485,8220.2455176794,7296.31014355389,8000.518004522321,9114.35806521342,9397.80091834724,9679.88285697775,10183.6759897077,10648.9888960115,11039.056507451101,11021.786355464099,11843.9390200563,13689.989987991,15109.054968395902,15835.346668788301,16671.567199263798,19375.569601363,21928.700674056203,20675.582586206398,21087.794693103602,22823.4431054898,21931.7476232751,23830.9370579095,25961.3278775346,24046.2753502958,25128.9373782665,27241.090644004504,30074.7411850959
158,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.606231910312,137.16832669199,142.08226523019502,217.39041894811402,217.594282612061,244.88234994012,294.163181308112,406.72868915225195,638.149059869843,734.4460067488201,979.051630004942,1176.2424533610902,1165.79432896131,1162.33144011893,1251.8207645081402,1133.00281580351,1192.4953378504301,1249.8287566123802,1325.95292370622
159,Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.43629710202,1201.1967988046401,1341.0435689286999,1523.8763033976502,1535.1803258593302,1529.6344408870002,1588.7692327984803,1617.2808605997102,1644.1916050220002,1568.3777879867998,1738.70396592526,1980.34004096425,2292.40796208029,2617.20093736604,3178.77235450843,3847.27374567882,3658.7978722426,4157.8760985776,4629.722561592121,5010.58188418024,4623.35241080676,4469.44424435896,3960.7699055428902,3924.92335710536,3817.68617419562,
160,Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.0726330439402,1909.5987018617898,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242796998,4425.67887307803,5976.391922117671,7367.751909108821,6727.10551982115,6682.28115774575,7318.744690267241,6586.7212793222,7186.431924061809,7378.34528902948,6514.27269528653,7028.93657685094,7784.06528996557,8760.69228579702
161,Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,1332.64056303091,1435.7670965977,1495.0157487282502,1121.66416366931,1137.69035387727,1465.4476608764098,1485.53889553366,1533.4443054036901,1670.69052891368,1172.4430658221002,1072.6363188143598,587.303231720938,339.522087073079,405.974837837789,631.920090007225,580.910844127533,505.594473873314,477.334734061521,444.995145107339,474.216896516578,524.055307892296,571.5926395287651,646.193256289382,797.9786852684441,998.831364810828,1334.21168135831,1632.7269522589802,2136.5632136460104,1714.36054504148,2643.29291416763,3757.5586328813,4351.8869200565005,4366.07590145025,4158.52571473091,3918.5791738955395,3660.15074616061,3671.94841892492,4103.69749259392
162,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21978.774392331397,21381.6073308368,21136.8479893792,18764.8119981607,17715.9013635876,16986.906680671498,17189.9313501144,14669.7913014596,14804.2467250931,13571.058283344399,13827.7696967465,14274.240654205601,15278.9078745141,16690.5700968089,22246.7430768136,28163.7848732364,
163,Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,303.20105038979,296.908673061228,296.326834388418,260.16818876910196,267.18432861896196,349.11513892055603,409.66306037782897,184.111766624044,164.098633082541,180.709795842743,193.425952390773,244.87950943976398,165.95506292227898,166.643383249239,164.614823804223,162.868447924352,220.786007987537,257.80483568793,289.83331197591,307.496770114752,283.22548238308497,261.604546504259,268.14481701203897,289.552475203355,343.125038944082,376.884671670969,394.309067888442,432.17855124215,516.005095814733,476.60346885667394,431.51547151847296,542.890958941165,613.984066002961,626.69775579491,645.248880313608,547.238093853497,391.552894770249,441.61783689092005,490.167582289902
164,Mauritania,MRT,108.902852933461,123.033969037153,123.267535254197,122.529575331283,158.755603367573,175.236291761724,177.483173809611,182.577812859607,195.164029244973,179.415272718545,182.553110449541,192.143565133018,217.676510213712,266.10056485945,321.067276133229,357.671135606908,382.679805230206,383.119606306175,374.68175997265996,430.47510206738997,460.22527145132995,471.47681732223504,459.22534396145204,468.749143252907,420.01580186329596,383.810316055993,438.816044866305,484.008141902163,495.939278116075,495.24694755343694,501.193398405245,691.451014200018,683.45078916326,568.536186610228,583.4286455748739,611.721279598777,607.947162991463,576.088169160494,550.880025636124,548.747310299274,491.842761081949,479.40328906336504,476.738448350394,547.0752160972161,623.780424162161,722.323079529684,977.123563204253,1048.1621376119,1222.92391157219,1079.2339305959301,1241.42875580126,1435.6354154142002,1411.3528302541501,1477.3615392456302,1366.80896155962,1194.31251537905,1135.5586461586802,1161.78545671604,1218.59640995207
165,Mauritius,MUS,,,,,,,,,,,,,,,,,776.6443341374879,893.914952381185,1087.69816067884,1275.0358264506401,1171.5760869978901,1165.1584197282302,1086.53502506849,1088.43640130411,1027.99397497052,1054.47483497012,1422.5565516459199,1815.35140483779,2046.0479982563397,2075.53816831518,2506.17931226708,2669.32770040611,2973.2069774243896,2973.79782099643,3197.3310236795696,3599.55520192961,3899.43519244996,3646.6306259900102,3593.2340808954705,3695.934909101,3929.0754934937895,3856.62522806404,4018.9488966060603,4793.7181775401705,5388.06578435938,5282.90602249039,5695.96932704928,6574.6543381149295,8030.063005373041,7318.12640972422,8000.376431821541,9197.026971520609,9291.22761861899,9637.002650009581,10153.9382184867,9260.44730250635,9681.618566896741,10484.9083620411,11238.6903948961
166,Malawi,MWI,44.5238943299158,46.581647315026,47.6984336130766,48.5055023341488,48.29320151292979,55.498278104464,61.40765288232821,62.0199851051839,54.9163479339372,58.0094165344442,61.765537022092104,75.6637233588768,81.8914715275572,87.22757515880329,104.797204851568,113.880036831285,120.872668361759,141.010400159752,160.938738945292,174.186476325163,198.010933814276,193.01490552450298,179.729959177697,181.537642798174,173.44969865854802,155.655784008284,154.395311664904,145.322799488851,159.77466566626,175.219323094243,199.986342315353,229.52753899922698,185.785886618115,213.24061307348302,121.264127633342,141.954390617113,227.584770203676,259.450494129967,165.895393540989,163.614246758604,156.385718599912,150.148955764119,298.433384945159,267.399056501788,282.567084599486,289.555168920514,308.16347571141,332.259144361638,387.605975305468,438.212042916878,478.668589704525,534.9512647216629,391.561832360636,348.43026964057196,371.26974962571296,380.59703314093804,315.777326372575,356.71757315336896,389.398033178836
167,Malaysia,MYS,234.93875341530202,225.933513017345,230.260461298934,279.717634033771,289.008759338139,310.327925803759,321.094127654184,317.424084086877,323.402486662985,347.372962504739,357.656799363809,383.67150639637606,445.35015778316904,661.02269101028,799.931844087895,764.56650431925,886.229972127925,1027.29299169321,1246.55773885714,1576.04927426969,1774.74145448811,1769.09965233453,1852.2569960133103,2047.77111698224,2234.25749795714,2000.1479009068398,1728.6853438534802,1947.8087100365199,2072.07829480022,2216.25044584351,2441.74199054895,2653.5071045330396,3113.62566885063,3433.14337827802,3728.09290042824,4329.68790247823,4798.59422773695,4637.86501599615,3263.3453713945896,3492.6925795875,4043.6620514339097,3913.42872623909,4165.715233114621,4461.84768676805,4952.223421692511,5587.02564962339,6209.11410394837,7243.45598744703,8474.57582207634,7292.493043729359,9040.56625117172,10399.372753345,10817.4428742856,10970.1232849014,11319.0797572756,9799.36753137135,9671.02471707407,10117.569032569001,11238.9573725301
168,North America,NAC,2937.52862655513,2994.6672158285805,3158.21960763242,3286.42188687548,3483.9728588883195,3733.83393157279,4048.52485374192,4236.41290987772,4584.902058062779,4917.85400472706,5129.0918435391995,5504.8158171428795,5997.48563393338,6640.80598952896,7206.8167979759,7773.084689860992,8613.028987146501,9400.46583703437,10424.5290836329,11515.4600331602,12437.7765039589,13816.0833181434,14242.8454584504,15336.6302303339,16803.6898806647,17833.0727412687,18619.663293275,19672.4594369746,21172.7533949837,22644.6565007219,23645.6143148159,24086.2164516831,24967.7063202998,25765.541553503503,26925.4615116209,27891.3874427558,29105.320862510296,30510.8918784061,31684.7732968703,33311.751183507,35147.8765944311,35822.8036141535,36666.2703231263,38391.0067491875,40766.6732461524,43349.0055952823,45724.251361394905,47646.438860610404,48215.1117887716,46483.0250862199,48373.7003720683,50110.0556704887,51703.2673378574,53052.790076594196,54618.846619698605,55476.8967063389,56340.176507086,58434.030875745,60976.8019239716
169,Namibia,NAM,,,,,,,,,,,,,,,,,,,,,2289.906634306,2078.51990669515,1914.8146905348199,2027.15281687963,1675.9899184824699,1340.32832839214,1456.71608455865,1784.56962120792,1864.0817275284198,1826.4802933766398,1944.1376211391898,2027.0081133794602,2257.63239347207,2069.6249957272603,2284.58081071167,2421.8704903226603,2371.8846686715,2416.11979021482,2209.77214682477,2165.1132250315,2136.4402428148896,1906.2926042733102,1769.1759103703,2560.77403635788,3396.9119322870897,3674.0022006966797,3974.5224253696397,4356.244511750129,4153.24793794677,4265.25874549596,5324.6170395396,5753.9871478243,5930.548472607679,5694.08263428425,5624.135340977111,5032.8897622819395,4786.23530295128,5646.45600733184,5931.453884572629
170,New Caledonia,NCL,,,,,,1763.4750668376603,1756.21965306604,1865.66599868404,2165.90114607294,2529.89263977581,3203.71144556442,3446.95279391748,4031.0160387404603,4220.19350048583,4865.65037488923,6163.38011948249,5957.541116771889,6158.94673921865,6152.78252887561,7561.19227612515,8443.107051813491,6817.83252877901,6208.782634161071,5540.23497276739,5249.0536002064,5534.631412905,7634.334400231591,9271.7354036501,12665.6632283397,13092.2647265506,14800.0286943521,15133.162238455801,16261.296928220801,16640.8023536798,16037.0252427091,18721.0564384262,18257.2150489301,16341.5873485558,15387.8695836451,14611.832803213301,12579.595105586399,,,,,,,,,,,,,,,,,,
171,Niger,NER,132.652162430184,139.34016352468902,148.189159916588,158.716279322984,153.259676703514,172.03972294103198,174.35517266701402,160.591675872632,150.381141766491,142.699119861665,144.085125814056,149.541912424304,155.776925132447,193.055055426061,203.566374704038,202.25706198205,199.531511599238,235.188852527906,313.899612992673,362.495963830921,418.85498597655294,352.205863015919,318.058581549039,276.183011371366,217.46926840663897,208.297015420394,267.471318224127,304.683202282421,302.096652143388,280.141191890691,309.056882927325,280.861460266683,273.730660946239,181.32389433716702,170.501093838283,198.18190572147302,202.284747838808,181.32866588532903,196.92710828538998,184.64856763431098,158.704974820638,165.540561853914,178.05451483149398,215.95665732037497,232.58557646322004,249.92792979354698,257.829152793415,292.219734098675,352.719974948162,339.14361765222196,347.343040654604,374.482864483226,390.119909653729,414.388613126623,427.737226040128,360.853384070947,362.13113227433405,375.869489673522,411.688942542622
172,Nigeria,NGA,92.96046972084949,96.97904471682492,104.38701966469101,107.54056810728599,113.168721218811,117.18863248986099,124.30778281965,99.40607496209141,97.2017517761935,121.245364104108,224.10447665273998,160.248750121877,209.22606261210203,252.232651989906,402.84984700457704,438.331239972036,556.702178980809,536.216226800066,527.311265382092,662.2640537223709,874.4022258147501,2180.1977075283803,1843.9091859294601,1222.6293195414698,902.2158720670401,882.5199059162469,639.013100936552,598.264841746595,549.237475484711,474.232102255345,567.528672858345,502.914138918939,477.177614227591,270.223961455164,321.320677189217,408.18105995030504,461.519577890223,479.98375564542295,469.43056482933196,497.84154051350504,567.930736009565,590.381815034907,741.747511180463,795.386246742987,1007.87432751604,1268.3834433169302,1656.42475868056,1883.46131124932,2242.8718855369398,1891.3353704642102,2292.44515619082,2520.40416579378,2746.99178858383,2998.0728426411797,3222.6935372558696,2730.4303237015,2175.99967021858,1968.5595883054398,2028.1819701759803
173,Nicaragua,NIC,126.248381627432,131.450221517895,140.557420118239,150.504122907552,170.43458615214502,273.906438106491,284.55828958675,299.081616018531,307.291756918733,320.429327244699,322.701635549622,333.114801000173,344.254204996926,414.435841867526,558.863695960688,566.622568461043,638.303711301624,750.2479696195261,695.9785136148599,481.75846047925,670.443922551458,728.6274112536979,713.4811639688811,772.8352319620759,852.467074011411,718.6853821840849,754.803160991333,985.048032859689,658.461402229056,248.149686013707,241.87647004145,348.864768812434,410.76757264042396,393.603457518518,847.374431849315,890.005449052435,908.6325064748511,909.335927059787,943.921895595825,972.886988419743,1007.5014286172301,1034.55158791486,1000.9359476054901,1005.7324734345401,1080.2681122223,1162.29011254959,1226.68885309362,1327.96142954931,1499.26207183019,1444.37517903758,1503.8675441757,1655.8109631598002,1760.4605696105602,1811.63803574901,1934.0640109946899,2049.85141546244,2107.57423769183,2168.19123997963,2028.89689057351
174,Netherlands,NLD,1068.78458723735,1159.39235716074,1240.67789437294,1328.03664879968,1541.94736519029,1708.09635648862,1835.8014235103399,1991.36068565042,2185.2486588865804,2446.33545399539,2927.0729581373,3378.6147877940502,4104.45102978895,5345.57547310289,6440.978426114631,7335.508984582041,7925.688068316541,9166.80822116386,11179.389583973601,12798.5432066175,13791.8622639458,11520.4478716306,11072.658477621799,10680.3590477666,9977.160212067769,9926.12998430174,13783.8501214809,16709.5596773838,17744.5013769146,17397.691668562802,21290.8603827045,21732.230801299997,23904.0373902993,23122.410790144302,24646.3143017558,29258.134348621097,29006.8094454171,26700.5371335926,27885.8083823465,28263.0967106802,26149.41107829,26873.275933511402,29204.0398310254,35672.206597845296,40362.3947822685,41979.0558457881,44863.3506314287,51733.4421317965,57644.479974935304,52514.02711653231,50950.0343435181,54159.3466126142,50073.0056559308,52184.0618504931,52830.1742328055,45175.2318933798,46007.852920654695,48554.992276175595,53024.05921305309
